id,Title,Content
1169,penitent,"The person engaged in repentance through the Catholic sacrament of Penance, particularly the person confessing sins to the priest.
"
1171,Pentateuch,"The first five books of the Hebrew Bible and Old Testament, traditionally viewed as being written by Moses.
"
1173,Pentecost,"Comes from the Greek word for “fifty,” and refers to the Jewish harvest festival also called the “feast of weeks,” because it was held seven weeks (a week of weeks) and a day after Passover.  Many Christian traditions view that the Christian church began at the first Pentecost celebration following the crucifixion of Christ when there was a great outpouring of the Holy Spirit on those in attendance. "
1175,Pentecostalism,"A modern evangelical movement named after the day of Pentecost when there was an outpouring of the Holy Spirit.  Its distinctive characteristics involve extensive influence of the Holy Spirit including the speaking in tongues (glossolalia) which acts as evidence of baptism of the Holy Spirit.   It began at the Azusa Street revival in Los Angeles in 1906.
"
1177,"People of the Book","An Islamic term for Jews and Christians, and to a lesser degree others who base communities of faith from written divine revelation such as the Torah and the Bible.
"
1179,perfectionism,"In Christian theology it refers to the Protestant (chiefly Methodist) doctrine and the Holiness tradition that entire sanctification (Holiness and perfection) is not only possible but standard for believers.
"
1181,perseverance,"Based on or related to the Augustinian theology that God grants a gift of grace to some, but not all, believers to enable them to remain faithful to the end of their lives.  In Calvinist theology, the gift of true faith included the gift of perseverance so once a believer knows that he or she has true faith they have the assurance of being saved in eternity, which is more that what Augustine taught.
"
1183,person,"Derived from the Latin term persona and the Greek term prosopon.  It is a technical term in Christian theology for the concept that the Trinity consist of three separate persons united as one essence with one of the persons (the Son) having two natures, human and divine.  <em>See</em> hypostasis. 
"
1185,"perspicuity of scripture","Is the Protestant doctrine that the Bible is clear enough that any devout and attentive believer can properly interpret its teachings regarding matters necessary for salvation."
1187,"Petrine supremacy","A Roman Catholic doctrine that asserts the supremacy of Peter among the apostles, that he was the first bishop of Rome, and that all successive bishops of Rome (popes) have this same preeminence authority."
1189,Pietism,"A Protestant movement beginning with Lutheranism in the 17th and 18th that  emphasized and emotional theology based on faith, repentance, conversion, and rebirth as the true form of Christianity, as opposed to the Protestant scholastic theology of that age. Methodism, and to some extent modern evangelism, grew out of the Pietism movement. "
1191,"Pillars of Islam","The five basic devotional duties required of all Muslims consisting of <em>shahadah</em>, <em>salat</em>, <em>zakat</em>, <em>sawm</em>, and <em>hajj</em>.
"
1193,Pleroma,"A Greek word meaning “fullness” and in Gnosticism refers to the divine realm of the <em>aeons</em> above the physical earth.
"
1195,pluralism,"In the Middle Ages it referred to the common practice of clergy holding more than one benefice (ecclesiastic office with income) in order to accumulate wealth and power. 
"
1197,"political theology","A modern theology involving the political implications of faith that was instrumental in the development of liberation theology."
1199,polity,"Is the technical term used to identify the form of government followed by various religious traditions consisting primarily of 1) episcopacy for churches governed by bishops; 2)  Presbyterianism churches governed by synods of elders or presbyters; and 4) congregationalism religions where each congregation governs itself."
1201,pope,"The Roman Catholic bishop of Rome who is regarded as the successor of the chief apostle, Peter, and as the Vicar of Christ is the holder of the Apostolic See and  head of Christ’s church on earth."
1203,"positive religion","Revealed (as in the Bible), as opposed to natural religion. "
1205,postmillennialism,"The view of biblical prophecy that the millennial era of peace and prosperity will be realize through the advancement of Christian civilization and missionary work, in contrast with premillennialism that maintains that Christ’s second coming will usher in the millennial era.  Postmillennialism was a common belief of early 19th-century American evangelicals.
"
1207,postmodernism,"A much used and debated term with a wide range of meanings. From a theological perspecitive it generally refers to the view that modernity, which regards tradition as irrational.  
"
1209,predestination,"The Augustinian doctrine that God bestows the grace of salvation on some individuals while assigning others to hell, independent of human choice or actions.  This concept was shared by Aquinas, Luther, and John Calvin, with Calvin emphasizing and expanding it to include the concept of double predestination.  Predestination should not be confused with the doctrines of providence and God’s sovereignty or with theories of determinism. 
"
1211,"preferential option for the poor","Is a central tenet of late 20th century Latin American liberation theology asserting that God favors the poor and church policies should be maintained in solidarity with the poor.
"
1213,prelate,"A high-ranking member of a hierarchical church, such as an abbot, an archbishop, or the pope. Both the pope and the (Anglican) archbishop of Canterbury are the highest ranking prelates in their tradition.
"
1215,premillennialism,"The doctrine that the Second Coming of Christ is imminent and will usher in a 1000 year period of peace and prosperity during which the saints and Christ will reign in contrast with postmillennialism which maintains that Christian activity will produce a golden era of peace before the end of the world when Christ returns.  Many evangelical conservative Christians believe that Christ will return to raise up true believers in the rapture followed by a seven-year period of tribulation before Jesus returns again to destroy the wicked and rule in peace.
"
1217,Presbyterian,"A religion controlled at the local level by an assembly of elders or selected representatives.  <em>See</em> polity and presbyters. Mainstream of English Puritanism in the 17th century were Presbyterians who sought to revive the original form of church government based on a council of elders or presbyters, whom they did not consider priests. <em>See</em> polity."
1219,presbyters,"A term derived from the Greek word <em>presbyteroi</em> that is found in the New Testament and usually translated as “elders.”   Originally it referred to local church leadership and later to a local group of leaders under the direction and control of a bishop (the monarchical episcopate).  This class of clerics became known as “priests” in English which term is derived from the original Greek term, <em>presbyteroi</em>. 
"
1221,presuppositionalism,"The concept that all systems of thought regardless of whether they be theological, philosophical, or scientific, are based on first principles that cannot be proven with certainty but can be defended rationally.
"
1223,"prevenient grace","A term derived from the Latin word <em>praevenire</em>, meaning “to come before.”  It refers to the grace of God that comes before an individual chooses to accept saving grace in faith in contrast to grace that is realized through faith.  Disputes regarding the interplay between free will and grace typically involve the existence and role of prevenient grace.  Most traditional Western Christian traditions adhere to Augustinian’s view that prevenient grace causes faith while some evangelical Protestant teachings follow the Arminian view that prevenient grace is preparation or offer that is ultimately up to individuals to accept or reject.  Calvinist perspective of the Augustinian concept is called “irresistible grace,” while the Catholic Thomistic view is called “efficacious in itself.”
"
1225,prince,"In the 16th century Europe this term referred to a class of ruler in the Holy Roman Empire to whom local lords and barons owed feudal allegiance, and was not restricted to a son of a king. "
1227,procession,"Is a  term used in trinitarian theology to describe the divine origination of the Holy Spirit which is different from the begetting of the Son. The Western Church adopted the doctrine of double procession teaches that the Holy Spirit proceeds from the Father “and the Son,” which the Eastern Church opposed as an unauthorized addition to the Nicene Creed. The dispute regarding this issue was the straw the broke the camel’s back causing the split between the Eastern and Western Churches. See <em>filioque</em>.
"
1229,"pro me","A Latin term meaning “for me” that Luther used to identify true Christian faith in contrast to simply believe that the gospel is true in general or for others.  For Luther, true Christian faith is only realized when a person believes that Jesus died for him personally.
"
1231,Protestant,"Contrary to popular belief, the term does not refer to protest against the Roman Catholic Church.  The term original refers to a formal protest lodged by Lutheran princes against an unfavorable decision made by the imperial Diet of Speyer in A.D. 1529, and later was applied to the Lutheran, Reformed and Anabaptist religions who broke from the Roman Catholic Church.    
"
1233,providence,"The word derived from the Latin word for “provide” and “foresee” that identifies the Medieval doctrine of God’s active benevolent sovereignty over all things and events in his creation, despite any appearance to the contrary.  The universal belief in God’s providence was a fundamental of all Christians in the Reformation era. 
"
1235,"pure nature","A modern Roman Catholic term identifying human nature as separate from the effect of the supernatural.
"
1237,purgatory,"Is the place in Roman Catholic theology where those who die in a state of grace, but not yet clean from the stain of sin, suffer temporal punishment in a purification process.
"
1239,Puritanism,"Was an religious movement beginning in the reign of Queen Elizabeth I seeking to purify the Church of England from the remnants of Catholicism in the Church due to its “middle way” policy.   The movement grew throughout the 17th century in an effort to push the Church of England further in the direction of Reformed theology.  Presbyterians, Baptists and Congregationalists grew out of this Puritan movement.
"
1241,Quietism,"A form of Roman Catholic mystical theology that originated in Spain during the 17th century which emphasizes passive contemplation in order to allow God to work in the soul instead of actively pursuing virtue, holiness, salvation, and even the desire for good.
"
1243,Qur’an,"The most sacred text of Islam that Muslims believe is the literal Word of God revealed through his prophet Muhammad."
1277,Fénelon,"Francois Fénelon (1651–1715)

Archbishop of Cambrai in France, known for teachings about “pure love,” which Rome condemned as “semi Quietism” in 1699.
"
1279,"Finney, Charles Grandison (1792–1875)","Presbyterian minister, theological heir of Jonathan Edwards, and the most prominent American <em>Revivalist</em> in the first half of the 19th century.
"
1281,Fosdick,"Harry Emerson Fosdick (1878–1969)

American Baptist minister, leading spokesman for theological liberalism, noted especially for his 1922 sermon, “Shall the Fundamentalists Win?”
"
1283,Franck,"Sebastian Franck (c. 1499–c. 1542)

Leading spiritualist theologian of the radical Reformation.
"
1285,Francke,"August Hermann Francke (1663–1727)

German Lutheran pastor and theology professor at the University of Halle, protégé of Philipp Jakob Spener, organizer and proponent of Pietism.
"
1287,"Gregory of Naziansen","(c. 330–c. 390)

Sometimes known as Gregory of Naziansen, one of the Cappadocian Fathers. Among the Eastern Orthodox he is called “Saint Gregory the Theologian” because of the importance of his <em>Theological Orations</em> in formulating the orthodox trinitarian theology that prevailed after the Council of Constantinople 381.
"
1289,"Gregory of Nyssa","(c. 335–c. 394)

One of the Cappadocian fathers, brother of Basil of Caesarea, and author of important works on the Trinity, including a brief but influential treatise explaining why the orthodox do not say there are three Gods.
"
1291,Guyon,"Madame Jeanne Guyon (1648–1717)

Mystic, writer, and spiritual director, a major inspiration for the “semi Quietist” theology of Fénelon and influential for a time at the court of Louis XIV. Her writings were rejected by the French church but admired by Wesley and later evangelicals.
"
1293,Heidegger,"Martin Heidegger (1889–1976)

German philosopher whose early work, <em>Being and Time</em> (1927), which owed a great deal to Kierkegaard’s analysis of human existence, was one of the most important sources of existentialism and thus highly influential on 20th century theology.
"
1295,Hooker,"Richard Hooker (c. 1554–1600)

Anglican theologian, author of the multivolume treatise <em>The Laws of Ecclesiastical Polity</em>, which defended the Elizabethan settlement from Puritan criticisms.
"
1297,Hopkins,"Samuel Hopkins (1721–1803)

New England Puritan pastor and theologian; student and rigorous advocate of Jonathan Edwards’s theology.
"
1299,Irenaeus,"c. A.D. 120–200

Bishop of Lyon, the most important Christian theologian of the 2nd century; author of a large work, <em>Against Heresies</em>.
"
1301,Jansen,"Cornelius Jansen (1585–1638)

Catholic bishop of Ypres in Belgium, and author of the posthumously published <em>Augustinus</em> (1640), which argued for a doctrine of grace that Jansen believed was truly Augustinian but which was rejected by Rome as too close to Calvinism.
"
1303,"John XXIII","(1881–1963)

Born Angelo Giuseppe Roncalli, Italian priest, archbishop of Venice (1953–1958), then pope (1958–1963), who summoned the Second Vatican Council with the aim of <em>aggiornamiento</em>, bringing the church up to date.
"
1305,"John of the Cross","(1542–1591)

Spanish monk, mystical theologian, Roman Catholic saint, and friend of Theresa of Avila; known for his concept of the dark night of the soul."
1307,"John Paul II","(1920–2005)

Born Karol Wojtyla, Polish priest, philosophy professor, archbishop of Krakow (1963–1978) then pope (1978–2005) in the second longest pontificate in history, important theologically for his theology of the body, his defense of long standing Catholic doctrines and practices (such as not ordaining women to the priesthood) and his advocacy of a philosophically-informed Christian humanism.
"
1309,"Justin Martyr","(c.100–c. 165)

Born in Palestine early in the 2nd century, Justin was educated as a philosopher and converted to Christianity, retaining many of his Platonist convictions. He wrote an important <em>Apology</em> (meaning a defense of Christianity against the pagans) and the <em>Dialogue with Trypho</em>, trying to convince a Jew of the truth of Christianity.
"
1311,Kant,"Immanuel Kant (1724–1804)

German philosopher and founder of the idealist tradition of German philosophy, in which the structure of consciousness gives structure to the world.
"
1313,Kierkegaard,"S Kierkegaard (1813–1855)

Danish philosopher and theologian, who adapts Hegel’s dialectic to describe the role of anxiety, guilt, and despair in an individual human existence facing the task of becoming Christian. His focus on human existence as a task makes him a founder of Existentialism.
"
1316,Lindbeck,"George Lindbeck (1923– )

American Lutheran theologian whose influential work, <em>The Nature of Doctrine</em> (1984), positioned him at the forefront of postliberal theology. He was the Pitkin Professor of Historical Theology at Yale University until his retirement in 1993, and is widely respected for his commitment to ecumenical dialogue."
1318,"Henri de Lubac","(1896–1991)

French Jesuit theologian, patristic scholar, and leading critic of neo-Thomism. His views led to the church silencing him in the 1940s, though he was in effect vindicated after the Second Vatican Council, when he was made cardinal."
1320,"Martin Luther","(1483–1546)

German theologian, pastor, professor at the University of Wittenberg, ex-monk, and founding figure of Protestantism. He was known for his doctrine of justification by faith alone and his insistence on distinguishing between Law and Gospel.
"
1322,Machen,"J. Gresham Machen (1881–1937)

Presbyterian minister, New Testament scholar and advocate for the Fundamentalist side of the Fundamentalist-modernist controversy, most notably in his book <em>Christianity and Liberalism </em>(1923).
"
1324,Marcion,"(fl. early 2nd century)

Early Christian opponent of orthodoxy, known for his sharp distinction between the good God and the God of the Jews."
1326,"Maximus the Confessor","(c. 580–662)

Early Byzantine monk and theologian, advocate of the orthodox view that Christ has two wills, divine and human.
"
1328,Melanchthon,"Philipp Melanchthon (1497–1560)

German theologian, reformer, and professor at the University of Wittenberg, Martin Luther’s colleague and best friend, and principal author of The Augsburg Confession (1530), the most important Lutheran confessional document.
"
1330,Mencken,"H. L. Mencken (1880–1956)

Controversial American journalist and critic renowned for his biting critiques of provincialism and prudery in American society. His scathing portrayal of fundamentalists during the Scopes “Monkey Trial” generated a cultural stereotype that persists to this day.
"
1332,Molina,"Luis de Molina (1535–1600)

Spanish Jesuit whose theology of free will was opposed by the Dominican Thomists represented in the <em>Congregatio de Auxiliis</em> debates.
"
1334,Montanus,"(fl. 2nd century)

Founder of a “New Prophecy” in Phrygia (in modern Turkey), which advocated stricter moral discipline—for example, no remarriage of widows or widowers and the veiling of unmarried women—on the basis of statements alleged to be made by the Holy Spirit through himself and several followers.
"
1336,Moody,"Dwight L. Moody (1837–1899)

The most prominent American Revivalist of the second half of the 19th century, influencing and influenced by the Keswick movement.
"
1338,Mullins,"E. Y.  Mullins (1860–1928)

Southern Baptist pastor, professor, theologian, denominational leader, and advocate of “soul competency.”
"
1340,"Thomas Müntzer","c. A.D. 1490–1525

A pastor and Luther’s former student who became a leader in the Peasant Revolt of 1525, claiming authority from the Spirit to preach the violent overthrow of the wicked in the end times."
1342,Nestorius,"(fl. early 5th century)

Archbishop of Constantinople who denied that Mary was <em>theotokos</em> or Mother of God. His Christology was accused of splitting Christ into “two sons” and was condemned at the ecumenical Council of Ephesus 431.
"
1344,Origen,"(c. 185–254)

Alexandrian theologian famous for his commentaries and homilies on the scriptures, which established a long-lasting tradition of Christian allegorical exegesis. Long after his death, his speculations about the preexistence and the Fall were a cause of intense controversy and were officially rejected by the church.
"
1346,Osiander,"Andreas Osiander (1498–1552)

Lutheran pastor, professor, and theologian, in whose doctrine of justification believers are united to the essential righteousness of God. The forensic doctrine of justification, developed as both Reformed and Lutheran, rejected Osiander’s doctrine.
"
1348,Owen,"John Owen (1616–1683)

English Puritan, classic advocate of the high Calvinism represented by the Synod of Dordt and the Westminster Confession, especially known for his defense of the doctrine of limited atonement or “particular redemption,” as he called it.
"
1350,"Thomas Paine","(1737–1809)

American political writer, author of <em>Common Sense</em> and <em>The Rights of Man</em>, but also author of the most famous work of American deism, <em>The Age of Reason</em>.
"
1352,"Gregory Palamas","(1296–1359)

Byzantine theologian, known for his articulation of characteristic Eastern Orthodox doctrines, especially the distinction between the divine essence and divine energies, the latter of which include the deifying light of the Transfiguration of Christ.
"
1354,"Phoebe Palmer","(1807–1874)

American Methodist and Bible teacher, whose “shorter way” to the blessing of entire sanctification, “laying all on the altar,” made her the founding figure in the Holiness movement.
"
1356,Paul,"c. 4 B.C.–A.D. 64

Apostle and early Christian missionary, whose letters are the earliest documents contained in the New Testament and thus the first extant writings in Christian theology.
"
1358,Pelagius,"(fl. 410–420)

British monk, spiritual advisor, and theologian whose teaching gave rise to Pelagianism, the view against which Augustine’s doctrine of grace was developed.
"
1360,Philo,"(c. 20 B.C.–A.D. 50)

Jewish philosopher and exegete who used an allegorical method to interpret the scriptures that was influential on ancient Christian writers, especially in Alexandria.
"
1362,"Pius IX","(1792–1878)

Also known by the Italian form of his name, “Pio Nono,” pope from 1846–1878, the longest reigning pope in history, who defined the doctrine of the Immaculate Conception in 1854, promulgated the Syllabus of Errors in 1864, and presided over the First Vatican Council, which defined the doctrine of papal infallibility in 1870.
"
1364,Plato,"(c. 427 B.C.–c. 348 B.C.)

Greek philosopher, Socrates’s student, Aristotle’s teacher, and founder of the only rigorously non materialist philosophical tradition in the West and, therefore, a major philosophical resource for Christian theology.
"
1366,Plotinus,"(c. A.D. 205–270)

Pagan philosopher and founder of neo-Platonism, one of the major sources of Christian Platonism (for example, Augustine and Pseudo Dionysius).
"
1368,"Pseudo Dionysius","(See Dionysius.)
"
1370,Rahner,"Karl Rahner (1904–1984)

German Jesuit theologian, known especially for his concept of the “supernatural existential,” a major theological influence at the Second Vatican Council and subsequently in liberal Catholic theology.
"
1372,Sales,"Francis de Sales (1567–1622)

Roman Catholic bishop, French author of the highly influential devotional writings, <em>Introduction to the Devout Life</em> and <em>Treatise on the Love of God.</em>
"
1374,Schleiermacher,"Friedrich Schleiermacher (1768–1834)

German theologian and philosopher, minister in the Reformed church, professor at the University of Berlin (1811–1834), and founding figure of Protestant liberalism.
"
1376,Scofield,"C. I. Scofield (1843–1921)

Minister, Bible teacher, Dispensationalist theologian, and editor of the <em>Scofield Reference Bible</em>, whose 2nd edition (1917) is the most influential book in the Dispensationalist movement.
"
1378,Servetus,"Michael Servetus (c. 1511–1553)

Anti trinitarian theologian, arrested and executed in Geneva on evidence Calvin presented."
1380,"Menno Simons","(1496–1561)

A former Catholic priest in Holland who became a leader in the Dutch and North German Anabaptist communities, which were later called “Mennonites” because of him.
"
1382,Spenser,"Philipp Jakob Spenser A.D. 1635–1705

German Lutheran pastor who became one of the founders of Pietism when, in 1675, he published <em>Pia Desideria</em> (“Pious Desires”), calling for reform of the Lutheran church.
"
1384,"Von Speyr","Adrienne von Speyr (1902–1967)

Swiss physician and Roman Catholic theologian whose visionary experiences were a major inspiration for the theology of von Balthasar.
"
1386,Stoddard,"Solomon Stoddard (1643–1729)

Puritan minister in Northampton, Massachusetts (and grandfather of Jonathan Edwards), who allowed unregenerate church members under the Halfway Covenant to take communion.
"
1388,"Teresa of Avila","(1515–1582)

Also known as Saint Teresa of Jesus; Spanish nun and mystical theologian known for her descriptions of the various levels of mystical experience, including the Prayer of Quiet and Spiritual Marriage.
"
1390,Tertullian,"(c. 160–225)

North African priest and theologian, the first major Latin Christian author. Despite the large number of his writings that have survived, his influence was limited because at the end of his life he joined the Montanist heresy.
"
1392,Tillich,"Paul Tillich (1886–1965)

German Lutheran minister, neo Orthodox theologian, and Existentialist philosopher, who had an influential teaching career in the United States beginning in 1933.
"
1394,Valentinus,"(c. 100–c. 175)

Author of an influential and philosophically sophisticated version of Gnosticism. He was active in Rome in the 140s, and even hoped to become bishop of Rome.
"
1396,Voltaire,"(1694–1778)

Pen name of François Marie Arouet, a French Enlightenment writer, satirist, and critic of Christianity.
"
1398,Wayland,"Francis Wayland (1796–1865)

Baptist minister, president of Brown University (1827–1855), and advocate of congregational autonomy and the right of individual judgment in religion.
"
1400,"John Wesley","(1703–1791)

Anglican priest, revival preacher and organizer, and together with his brother Charles, a founding figure of Methodism, whose theology combines Arminianism and Pietism and is known for a strong emphasis on sanctification, including the expectation that believers will seek and sometimes attain Christian perfection.
"
1402,"Von Zinzendorf","Count Nikolaus Ludwig von Zinzendorf (1700–1760)

Lutheran minister, Pietist theologian, godson of Philipp Jakob Spener, and leader of the Moravian religious community based in Herrnhut Amy Wauchop, Germany that was known for “heart Christianity,” which emphasizes the wounds of the Savior.
"
1404,Zwingli,"Ulrich Zwingli (or Huldrych) (1484–1531)

Swiss pastor and theologian based in Zurich, a founding figure of the Reformed Protestant tradition, most famous for his low view of the Eucharist.
"
1406,"Radical Reformation","Refers to those forms of Protestantism during the Reformation period that rejected all forms of magisterial Christianity.  The most prominent form of radical Protestantism were Anabaptists. 
"
1409,Ramadan,"Is a sacred month in Islam during which Muslims are expected to fast from sunrise to sunset."
1411,rationalism,"In epistemological it generally refers to the idea that reason is a way to gain knowledge and more specifically to the position that we can acquire knowledge without appealing to experience by reasoning deductively from first principles.
"
1413,realism,"The predominate metaphysical position held by most theologians and philosophers during the Middle Ages that universals are real and not just an abstract idea in the human mind in contrast to nominalism that was introduced near the start of the Renaissance.
"
1415,"Real Presence","The doctrine held by Roman Catholics and Lutherans that Jesus’s body and blood are literally present in the Eucharist so that those who partake of it actually eat and drink Christ’s physical body and blood.  Catholics believe that the bread and wine completely changes into the flesh and blood of Christ (transubstantiation) while Lutherans teach that the flesh and blood of Christ are present in, and does not replace, the bread and wine of the Eucharist.
"
1417,Reformation,"A revolutionary religious movement during the 16th century Europe that initially sought to reform the Roman Catholic Church but led to the emergence of several groups breaking away for the Catholic church and establishing their own separate religions which came to be known under the broad label of “Protestants.”  Most historians today utilize the plural term “Reformations” to indicate that the Roman Catholic Church also underwent a period of reforms.
"
1419,"Reformed and Reformed Protestantism","The form of Protestantism that originated with Zwingli in Switzerland and was carried forward by Calvin, that takes its name from the assertion that the church needs to be reformed according to the Bible.  It was typically characterized by a strong belief in predestination and a rejection of ritualistic worship.  Many separate religions come under the umbrella of this broad term.  Reformed Protestantism became the dominant form of Protestantism in Holland and in other non-Lutheran areas.  Puritans, Presbyterians, Congregationalists, and many Baptists were expressions of this movement in the English speaking world.  
"
1421,Reformers,"Refers to Protestant theologians who promoted the Reformation such as Luther, Zwingli, and Calvin."
1423,regeneration,"Comes from the Latin word meaning “born again,” and refers to the doctrine that people are born again into a new spiritual life in Christ when they are baptized, also known as baptismal regeneration, a belief shared by Roman Catholics, Eastern Orthodox, Lutherans, and Anglicans, but rejected by most other Protestants, who associate rebirth with the experience of conversion. "
1425,regulars,"Refers to cloistered monks or nuns in Roman Catholicism who belonged to religious orders that followed a monastic “rule” (<em>regula</em>), as distinguished from mendicants and secular clergy (those directly associated with a church instead of a monastery).  Among the most prominent were the Benedictines, Cistercians, and Carthusians. 
"
1428,Renaissance,"The term derived from the Latin word meaning “reborn”  that refers to the European cultural movement from the 14th to the 17th centuries that sought to advance learning through the recovery of classical texts and ideas and saw great advances in the arts.
"
1430,repentance,"Turning away from sin and to God in hopes of obtaining forgiveness and is associated with a change of mind and heart. "
1432,reprobation,"The Calvinist doctrine that God predestines some individuals to damnation. See double predestination.
"
1434,"resistance theory","Protestant political concept that articulated the circumstances that would justify armed resistance to a Catholic (unrighteous) ruler. "
1436,resurrection,"The doctrine that Jesus’ spiritual essence was reunited with his physical body and that other humans will likewise live again with their spirit or soul reunited with their material body.  This term does not refer to the doctrine of the immortality of the soul that the soul continues to live after being separated from the body in death. Many Christian confuse these two doctrines, but they are distinct.
"
1438,revelation,"The divine disclosure to humans of future events, God’s will or his nature."
1440,Revivalism,"The practices of preaching to bring about a conversion experience that began in England and spread to the Americas in the 18th century resulting in the first and second Great Awakenings.  
"
1442,righteous,"A translation of the Latin term <em>justitia</em> meaning “justice.”  For Luther, righteous and justice refer to exactly the same thing, being justified or right in the sight of God independent of our actions. <em>See</em> justification.
"
1444,"Roman Catholicism","The Christian tradition that is synonymous with Western (Latin) Christianity and claims its authority back to Peter and the Apostles but was repudiated by Protestants beginning with the Reformation. "
1446,Romanticism,"The cultural movement during the late 18th and early 19th centuries that emphasized feelings, creativity and nature in contrast to the Enlightenments rationalistic approach to life."
1448,"Rosh Hashana","The Jewish New Year.
"
1450,"royal supremacy","A law enacted by the English Parliament in 1534 at Henry VIII’s behest that made the king the supreme head of the Church in England.  The impetus for the law was Henry VIII’s desire to have his marriage to Katherine of Aragon annulled so that he could wed Anne Boleyn. 
"
1453,Sabbath,"The sacred day each week set apart by Jews and Christians for rest and worship.  Jews celebrate from sundown Friday to Sundown Saturday as a reminder of God resting on the seventh day after the creation.  Christians moved the day to Sunday in remembrance of Jesus’ Resurrection.
"
1455,Sacred,"Derived from the Latin word <em>sanctus</em> for “holy” which is the same root word for saint, sacrament, sacrifice and consecration.  Anciently this term was associated with the setting something apart and dedicating it to the divine.  
"
1457,sacrament,"Comes from the Latin term <em>sacramentum</em>, which is a translation of the Greek term <em>mysterion</em> meaning “mystery,” and originally was used to refer to any hidden or secret meaning.  In a broad view, it is a sign of something divine, typically an action or ritual whereby something physical becomes a symbol or the channel of God activity or covenant (promise).  For Catholics they are outward signs conferring God’s grace and are referred to as “means of grace.”  By the Middle Ages the Roman Catholic Church designated the following sever rituals as the only authorized sacraments: baptism, confession (penance), communion (Eucharist), confirmation, marriage, holy orders, and extreme unction.  Most Protestants only recognize baptism and communion as sacraments even if they continue to engage in these practices.  Typically Protestants do not view them as means of conferring grace, however high sacramental Protestant traditions such as Lutheranism hold to the belief that they are means of grace.  Some Protestants refer to them as ordinances instead of sacraments.  The proper view of sacraments was one of the major controversies during the Reformation. 
"
1459,salat,"Is the second Pillar of Islam and is the term for the prayers prescribed to be offered five times a day beginning at dawn and ending in the evening.  Muslims engage in a ritual cleansing, orient themselves towards Mecca and recite passages from the Qur’an.
"
1461,saints,"Is a term used in the New Testament for Christian believers.  In Roman Catholicism it refers to officially canonized, deceased holy men and women who can intercede with God on behalf of ordinary men and women and whose ascension to heaven has been confirmed by miracles performed by them after they had died.  Protestants reject the notion that saints can intercede on behalf of humans, but some Protestant traditions use this term to refer to the members of their own tradition. 
"
1463,sanctification,"Derived from the Latin word sanctus for “holy” and literally means “becoming holy.”  In most Protestant theology it refers to the process of become a more moral individual through an internal transformation following justification that occurs at the time of conversion. <em>See</em> “Sacred.”
"
1465,"sanctifying grace","A Roman Catholic term referring to “grace that makes a person acceptable.”  It is a supernatural and created “form” or habit that is infused into the soul of a Christian and make them righteous or justified before God in order to obtain the Christian virtues of faith, hope, and charity (love).
"
1467,sanctus,"A Latin term meaning “holy” and is the name of a prayer that is pronounced early in the Roman Catholic liturgy of the Eucharist which begins, “Holy, holy, holy, Lord God of hosts.”
"
1469,satisfaction,"Comes from a Latin term meaning “to do enough” and is associated with the idea of making up for some wrong or paying a debt owed to someone. It specifically refers to one of the four parts of the Roman Catholic sacrament of Penance where the confessor (priest) assigns the penitent (sinner seeking absolution) specific works such as prayers, fasts, pilgrimages, to make up for (satisfy) the sins that have been forgiven similar to the idea of restitution.  According to Roman Catholics, if sinners do not fully satisfy the requirements of penance in this life then they are relegated to purgatory where they are purged through suffering that are deemed works of satisfaction. Anselm uses this term in his theory of the atonement to refer to the payment of an infinite debt which sinners incur by their offense against the infinite majesty of God 
"
1471,sawm,"Is the fourth Pillar of Islam and refers to the fast during the daylight hours of the month of Ramadan.
"
1473,Saxony,"Refers to two neighboring principalities in northern Germany, Ducal Saxony and Electoral Saxony.  Luther lived in Wittenberg in Electoral Saxony that was ruled by the Elector Frederick (“the Wise”) who was favorable to the Reformation and was instrumental in its success and in protecting Luther.  His cousin, Duke George, opposed the Reformation.
"
1475,"Schleitheim Confession","Was published in Switzerland in 1527 and is the most important statement of theology of the early Anabaptists.

<em>See Schleitheim Articles</em>"
1477,scholasticism,"Refers to the rational approach to theology that dominated Roman Catholic ideas in the High and Late Middle Ages that developed in the universities in contrast with the more devotional form of theology found in the monasteries during the early Middle Ages.  The scholastic method typically used a dialectic approach to prove how the Bible could be reconciled with the teachings of the early Christian Fathers,  despite apparent contradictions.  Thomas Aquinas is the most renowned Catholic scholastic theologian whereas the earlier teachings of Bernard of Clairvaux reflect the monastic approach to theology.  Protestants also developed a form of scholasticism during the 17th century but it created a counter movement toward experience called Pietism.  Martin Luther despised and poked fun of scholastic theologians but admired Bernard and other monastic writers and the early church father Augustine.
"
1479,"Scientific Revolution","Refers to the intellectual movement during the late 16th and 17th centuries in Europe that developed the scientific method and made great discoveries in the sciences.  Some of the most important persons contributing to this movement were Francis Bacon, Copernicus, Galileo and  Newton.
"
1481,"Scopes “Monkey Trial”","The trial in 1925 of John Scopes, a biology teacher in Tennessee, for defying a state law forbidding the teaching of evolution in public schools.  Skeptical journalists publicized the trial leading to a cultural disaster for fundamentalists.  
"
1483,"scriptures, the holy","The Bible, <em>See</em> sola scriptura.
"
1485,secular,"Of the world in contrast to the divine."
1487,"secular clergy","Refers to the clergy in the Middle Ages who served in the local churches under the direct authority of a bishop as opposed to those found in the monastic orders (regular clergy and mendicants). 
"
1489,"secularization thesis","The proposition that as modernity progresses the influence of religion will decline and will be relegated to private life or completely disappear.
"
